113829,619445,WOWI,59163F204,METRO ONE TELECOMMUNS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/23/20,75,1,1,,,,,,200,6/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,6233326,8/7/06,1,1/4/21,2021,,,1,1,1,,,1,,0,113829,0,-1,0,1,1
114490,664644,DFTC,244639100,DEFENTECT GROUP INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,593912,713,6,261,217368,2,,,74724,9/13/19,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,78775040,11/22/10,1,1/4/21,2021,,,1,1,1,,,1,,0,114490,2,7,0,1,1
114493,626916,AGGI,019153105,ALLIED ENERGY INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,88800,884,9,413,50300,3,,,8969,5/29/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,196661821,12/2/20,1,1/4/21,2021,,,1,1,1,,,1,,0,114493,2,7,0,1,1
114599,15011,MCCK,590829305,MESTEK INC,OTC Link,Common Stock,,N,Pink No Information,,29,1/4/21,29,1/4/21,29,,,,,28,12/29/20,0,0,0,,,,,,85,10/30/20,8,4,22,29,1/4/21,OTC Link,29,1/4/21,OTC Link,Active,7505014,12/31/20,1,1/4/21,2021,,,1,1,1,,,1,,0,114599,,,0,1,1
114637,648224,RNGG,759823206,RENO GOLD CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/18/20,0,0,0,,,,,,7121,11/30/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,33786904,6/1/12,1,1/4/21,2021,,,1,1,1,,,1,,0,114637,,,0,1,1
114688,664843,HPIL,40432Y109,HPIL HOLDING,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,119337804,27484,110,1403,7015000,1,,,10000,11/30/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,1434816088,2/1/19,1,1/4/21,2021,,,1,1,1,,,1,,0,114688,5,10,0,1,1
114699,664855,CRWG,22787P107,CROWDGATHER INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,130045,499,11,87,26045,6,,,4722,5/15/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,160090484,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,114699,2,6,0,1,1
114943,625837,DGTW,25400E102,DIGITALTOWN INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,39915893,69136,123,36282,20921500,49,,,100000,11/30/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,2963377176,12/16/20,1,1/4/21,2021,,,1,1,1,,,1,,0,114943,5,11,0,1,1
115002,665167,NWPG,651875106,NEWPORT GOLD INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,21273,11/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,109017470,9/30/17,1,1/4/21,2021,,,1,1,1,,,1,,0,115002,,,0,1,1
115530,665602,FCNE,350866109,FOUR CORNERS INC,OTC Link,Common Stock,,N,Pink No Information,,2,1/4/21,2,1/4/21,2,,,,,2,12/31/20,0,0,0,,,,,,138,6/30/20,6,4,22,2,1/4/21,OTC Link,2,1/4/21,OTC Link,Active,10499658,1/1/14,1,1/4/21,2021,,,1,1,1,,,1,,0,115530,,,0,1,1
115533,656923,SFWJ,83403D100,SOFTWARE EFF SLTNS CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,2875,9,1,9,2875,1,,,0,6/15/11,5,3,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,,,1,1/4/21,2021,,,1,1,1,,,1,,0,115533,0,2,0,1,1
115753,664080,REOS,760259101,REOSTAR ENERGY CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,39140,7/15/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,80743912,8/10/10,1,1/4/21,2021,,,1,1,1,,,1,,0,115753,,,0,1,1
116494,666451,WPUR,941845109,WATERPURE INTL INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,808000,3509,23,2875,672160,10,,,24973,8/31/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,167036819,11/19/10,1,1/4/21,2021,,,1,1,1,,,1,,0,116494,3,8,0,1,1
116805,666698,JAMN,470751108,JAMMIN JAVA CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,41613143,19813,86,7290,14580145,24,,,283146,8/15/19,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,2874058703,12/21/20,1,1/4/21,2021,,,1,1,1,,,1,,0,116805,4,10,0,1,1
117079,665541,VTXB,92904T100,VORTEX BRANDS CO,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/30/20,18200,56,1,56,18200,1,,,6000,8/31/20,7,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,263000000,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,117079,0,4,0,1,1
117198,623927,GEVI,36976P207,GENERAL ENVIR MGMT INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,46664,6825,5,2548,16555,2,,,462,11/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,22945388,12/3/20,1,1/4/21,2021,,,1,1,1,,,1,,0,117198,2,9,0,1,1
117291,667088,LBAS,539573105,LOCATION BASED TECHS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,100,9/15/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,277530645,7/14/15,1,1/4/21,2021,,,1,1,1,,,1,,0,117291,,,0,1,1
117345,646877,HAZH,421377102,HAZ HOLDINGS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,332455,4761,32,2734,190160,14,,,2000,11/30/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,120000000,12/17/12,1,1/4/21,2021,,,1,1,1,,,1,,0,117345,3,8,0,1,1
117558,667301,SIGN,82670H109,SIGNET INTL HLDGS INC,OTC Link,Common Stock,,N,Pink Current,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/29/20,2250,307,3,,,,,,2026,11/30/20,6,4,20,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,19444057,11/6/20,1,1/4/21,2021,,,1,1,1,,,1,,0,117558,1,6,0,1,1
117588,624135,DIGI,253895106,DIGITILITI INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,110864,1071,8,1003,104488,6,,,595,11/30/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,78132167,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,117588,2,7,0,1,1
118024,613994,CDSG,16939T108,CHINA DONGSHENG INTL INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,10/13/20,0,0,0,,,,,,3136,3/31/11,6,3,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,31546134,10/12/07,1,1/4/21,2021,,,1,1,1,,,1,,0,118024,,,0,1,1
118526,668081,SPLM,81730Y102,SENTRY PETROLEUM LTD,OTC Link,Common Stock,,Y,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,2358,11/30/19,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,112931178,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,118526,,,0,1,1
118571,668127,WSZWF,S9674A103,WESIZWE PLATINUM ORD,OTC Link,Ordinary Shares,,N,Pink No Information,,,,,,,,,,,,,,,0,,,,,,1300,5/31/18,,,22,,7/8/21,,,7/8/21,,Active,1627827000,9/14/11,1,7/8/21,2021,,,1,1,1,,,1,,0,118571,,,0,1,1
118580,668133,AAPT,01644F106,ALL AMERICAN PET CO INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,5880112,1734,9,75,250000,1,,,478651,8/31/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,2980416590,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,118580,2,7,0,1,1
118864,668344,GENN,37185X106,GENESIS HEALTHCARE INC A,OTC Link,Common Stock,A,N,Pink Current,,0,3/26/21,0,3/26/21,0,0,0,0,0,0,3/25/21,10225725,3461899,3240,1805919,5278685,627,,,,,12,11,20,0,3/26/21,OTC Link,0,3/26/21,OTC Link,Active,111728783,3/12/21,1,3/26/21,2021,,,1,1,1,,,1,,0,118864,8,15,0,1,1
118976,668446,BRZV,106766108,BREEZER VENTURES INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,122680,2258,7,948,55756,2,,,1749,11/30/20,7,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,30794400,12/21/20,1,1/4/21,2021,,,1,1,1,,,1,,0,118976,2,8,0,1,1
119164,626579,DVLP,38089W103,GOLDEN DEVELOPING SOL,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,310710,577,10,281,150001,5,,,999,3/13/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,541507751,11/16/20,1,1/4/21,2021,,,1,1,1,,,1,,0,119164,2,6,0,1,1
119519,624574,CFGX,140143108,CAPITAL FINCL GLOBAL INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,78305045,31930,79,11595,28988343,18,,,20000,12/31/19,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,3159275316,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,119519,4,10,0,1,1
119653,34708,RINO,766883102,RINO INTL CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,149505,11/30/20,5,2,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,28605321,11/15/10,1,1/4/21,2021,,,1,1,1,,,1,,0,119653,,,0,1,1
119658,26690,CBIA,138034103,CANOPUS BIOPHARMA INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/9/20,0,0,0,,,,,,200,6/14/19,6,3,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,98242572,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,119658,,,0,1,1
119713,644258,AFTC,02151Q105,ALTERNATIVE FUEL TECHS,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,1110000,666,10,588,979970,5,,,9329,8/14/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,71846033691,12/21/20,1,1/4/21,2021,,,1,1,1,,,1,,0,119713,2,7,0,1,1
119745,620709,PRMO,743423204,PROM RESOURCES INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,7095100,984,21,,,,,,0,10/31/14,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,8418197564,3/31/11,1,1/4/21,2021,,,1,1,1,,,1,,0,119745,3,7,0,1,1
119848,624353,WWSG,98160W208,WORLDWIDE STRATEGIES INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/28/20,0,0,0,,,,,,434,4/30/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,20454071,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,119848,,,0,1,1
119904,669181,LGBS,52467N106,LEGENDS BUSINESS GRP INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,2530000,1269,3,1225,2450000,1,,,10498,8/14/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,1404215000,3/31/16,1,1/4/21,2021,,,1,1,1,,,1,,0,119904,1,7,0,1,1
119989,669259,GTNM,38123Q104,GOLDEN TIME NETWORK,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,4908,7/15/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,41122739,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,119989,,,0,1,1
120234,628340,EVCI,26926P308,EVCI CAREER COLLEGES HDG,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,333136,24616,30,14128,194529,13,,,502,11/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,5159926,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,120234,3,10,0,1,1
121094,669336,PTCP,71647F106,PETROCORP INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,2,7/25/11,1,,,,,0,10/16/17,0,0,0,,,,,,0,12/15/08,5,,22,0,1/4/21,OTC Link,,1/4/21,OTC Link,Active,22680000,10/31/11,1,1/4/21,2021,,,1,1,1,,,1,,0,121094,,,0,1,1
121202,670184,PTOI,72759R102,PLASTIC2OIL INC,OTC Link,Common Stock,,N,Pink Limited,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/30/20,23805,761,11,524,16040,4,,,23216,11/30/20,7,6,21,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,124756158,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,121202,2,7,0,1,1
121355,668324,MBCI,554094102,MABCURE INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,50000,144,2,,,,,,47,10/15/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,781085980,8/18/15,1,1/4/21,2021,,,1,1,1,,,1,,0,121355,1,5,0,1,1
121619,666727,RGLG,902728104,UHF LOGISTICS GROUP INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,39570,3679,10,438,5000,1,,,1300,11/30/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,208816666,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,121619,2,8,0,1,1
121641,670502,PERL,714150109,PERLA GROUP INTL INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/30/20,1220,3,1,3,1220,1,,,125,10/13/17,5,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,296056651,1/3/21,1,1/4/21,2021,,,1,1,1,,,1,,0,121641,0,1,0,1,1
121817,640831,SEEK,88337U102,THEDIRECTORY.COM INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,381276453,55359,257,2906,14530000,4,,,2434828,5/15/18,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,8471034676,7/16/15,1,1/4/21,2021,,,1,1,1,,,1,,0,121817,6,11,0,1,1
122153,670874,UBQU,903470102,UBIQUITECH SOFTWARE CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,91947387,16421,80,,,,,,508350,11/30/20,6,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,9958572905,12/11/20,1,1/4/21,2021,,,1,1,1,,,1,,0,122153,4,10,0,1,1
122158,656653,GYGC,403528102,GUYANA GOLD CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/30/20,20000,242,1,,,,,,15179,10/15/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,199289003,12/11/20,1,1/4/21,2021,,,1,1,1,,,1,,0,122158,0,5,0,1,1
122193,645110,GRHI,380709303,GOLD ROCK HLDGS INC A,OTC Link,Common Stock,A,N,Pink No Information,,0,3/31/21,0,3/31/21,0,0,0,0,0,0,3/25/21,3009324,136656,176,44186,1061032,72,,,410100,8/15/19,5,4,22,0,3/31/21,OTC Link,0,3/31/21,OTC Link,Active,47227500,3/30/21,1,3/31/21,2021,,,1,1,1,,,1,,0,122193,5,12,0,1,1
122272,642450,TMXN,89622C203,TRIMAX CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,8113259,99946,119,45940,3623569,47,,,718,11/13/20,8,8,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,466844058,12/11/20,1,1/4/21,2021,,,1,1,1,,,1,,0,122272,5,12,0,1,1
122796,614694,GACR,39260A100,GREEN AUTOMOTIVE CO,OTC Link,Common Stock,,Y,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,20000,45,2,45,20000,2,,,7410,11/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,1045595531,12/11/20,1,1/4/21,2021,,,1,1,1,,,1,,0,122796,1,4,0,1,1
122814,671393,KLYG,488359100,KELYNIAM GLOBAL INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/28/20,0,0,0,,,,,,2650,10/15/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,27676800,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,122814,,,0,1,1
123122,663639,UTRK,913875100,UNIVERSAL TRACKING SLTNS,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/28/20,500,9,1,,,,,,1230,9/30/20,7,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,22124373,8/17/20,1,1/4/21,2021,,,1,1,1,,,1,,0,123122,0,2,0,1,1
123201,671658,FRMA,31832R109,FIRMA HOLDINGS CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,127505,4250,15,486,15000,1,,,9927,11/30/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,122145696,12/2/20,1,1/4/21,2021,,,1,1,1,,,1,,0,123201,3,8,0,1,1
12357,24126,FHRT,320488109,FIRST HARTFORD CORP,OTC Link,Common Stock,,N,Pink No Information,,3,1/4/21,4,1/4/21,4,,,,,3,12/21/20,0,0,0,,,,,,80,11/30/20,6,4,22,3,1/4/21,OTC Link,4,1/4/21,OTC Link,Active,2293677,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,12357,,,0,1,1
123651,669227,GCHK,394176101,GREENCHEK TECHNOLOGY INC,OTC Link,Common Stock,,Y,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,3709709,4850,29,3371,2607552,15,,,19560,11/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,161357500,12/21/20,1,1/4/21,2021,,,1,1,1,,,1,,0,123651,3,8,0,1,1
123662,660575,LTHO,52470T108,LEGACY TECH HOLDINGS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/30/20,10000,400,2,366,9162,1,,,438,11/30/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,72703160,6/22/20,1,1/4/21,2021,,,1,1,1,,,1,,0,123662,1,6,0,1,1
123804,654953,CRFU,14169Q209,CAREFREE GROUP INC,OTC Link,Common Stock,,N,Pink No Information,,0,7/19/21,0,12/22/15,0,,,,,0,7/15/21,0,0,0,,,,,,0,11/30/15,4,,22,0,7/19/21,OTC Link,,7/19/21,OTC Link,Active,39397408,7/18/21,1,7/19/21,2021,,,1,1,1,,,1,,0,123804,,,0,1,1
124028,672212,DKMR,98421Q107,XTREME FIGHTING CHAMPSHIP,OTC Link,Common Stock,,N,Pink Current,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,1409225,144907,197,84745,823253,47,,,32549,11/30/20,9,8,20,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,99815716,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,124028,5,12,0,1,1
124036,644224,IDGC,45168J309,IDGLOBAL CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,546615333,98312,178,13158,79789763,18,,,9255,3/13/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,22419584760,11/16/20,1,1/4/21,2021,,,1,1,1,,,1,,0,124036,5,11,0,1,1
124559,672650,TDCH,88430R105,30DC INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,4070,11/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,73534783,1/4/21,1,1/4/21,2021,,,1,1,1,,,1,,0,124559,,,0,1,1
124617,672700,MDTC,58448P102,MEDIA TECHS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/14/20,10550,149,4,3,200,1,,,998,11/30/20,7,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,36683240,12/11/20,1,1/4/21,2021,,,1,1,1,,,1,,0,124617,1,5,0,1,1
124742,32221,CHAM,158530105,CHAMPION INVESTMENTS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/30/20,0,0,0,,,,,,2853,11/30/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,75479667,6/30/16,1,1/4/21,2021,,,1,1,1,,,1,,0,124742,,,0,1,1
124752,672821,REPO,63253U105,NATIONAL ASSET RECOVERY,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,10041,4/30/19,7,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,152562914,12/14/20,1,1/4/21,2021,,,1,1,1,,,1,,0,124752,,,0,1,1
124766,622134,CCWF,171334204,CHURCH & CRAWFORD INC NEW,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,10000,30,1,,,,,,842,8/31/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,165632159,12/31/11,1,1/4/21,2021,,,1,1,1,,,1,,0,124766,0,3,0,1,1
124802,18180,PLPL,72703D100,PLANDAI BIOTECHNOLOGY INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,151198425,57973,251,44396,111996187,159,,,33637,11/30/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,2467280446,1/3/21,1,1/4/21,2021,,,1,1,1,,,1,,0,124802,6,11,0,1,1
124875,672912,NUVI,29156L104,EMO CAPITAL CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,4300,11/13/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,35500000,11/30/15,1,1/4/21,2021,,,1,1,1,,,1,,0,124875,,,0,1,1
124883,669827,VOHO,92863M104,VOLCAN HOLDINGS INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/29/20,0,0,0,,,,,,10000,8/14/20,7,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,106595765,5/19/10,1,1/4/21,2021,,,1,1,1,,,1,,0,124883,,,0,1,1
124925,672972,CRVYF,136424108,CANADIAN OIL RCVRY & REM,OTC Link,Ordinary Shares,,N,Pink Current,,0,1/4/21,0,1/4/21,0,,,,,0,12/29/20,0,0,0,,,,,,35100,10/30/20,6,3,20,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,169665744,3/27/15,1,1/4/21,2021,,,1,1,1,,,1,,0,124925,,,0,1,1
124931,4851,NSPT,652477100,NEWRON SPORT,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,3662000,392,4,,,,,,0,2/12/10,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,4985028018,10/31/09,1,1/4/21,2021,,,1,1,1,,,1,,0,124931,1,6,0,1,1
124978,665037,NILA,65411Y309,NILAM RESOURCES INC,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,10000,11/30/20,7,6,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,338062345,12/21/20,1,1/4/21,2021,,,1,1,1,,,1,,0,124978,,,0,1,1
124979,673019,CEHD,16890W108,CHINA ELECTRONICS HLDGS,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/30/20,0,0,0,,,,,,3500,9/28/18,6,3,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,16775113,12/21/20,1,1/4/21,2021,,,1,1,1,,,1,,0,124979,,,0,1,1
125679,640124,SKCBY,824597108,SHINKIN CNTRL BK UNSP/ADR,OTC Link,American Depository Receipts,,N,Pink No Information,,8,2/29/16,8,2/29/16,8,,,,,,,,,0,,,,,,1,11/30/20,1,,22,,1/4/21,OTC Link,,1/4/21,OTC Link,Active,708220,9/30/11,1,1/4/21,2021,,,1,1,1,,,1,,0,125679,,,0,1,1
125754,2551,GLCO,379408701,GLOBAL LINKS CORP,OTC Link,Common Stock,,N,Pink No Information,,0,1/4/21,0,1/4/21,0,0,0,0,0,0,12/31/20,11750519,46996,100,36590,9171135,50,,,8754,10/30/20,6,5,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,502071388,6/30/14,1,1/4/21,2021,,,1,1,1,,,1,,0,125754,5,11,0,1,1
125788,35563,VNTA,92277F109,VENTANA BIOTECH INC,OTC Link,Common Stock,,Y,Pink No Information,,0,1/4/21,0,1/4/21,0,,,,,0,12/31/20,0,0,0,,,,,,11870,11/30/20,6,4,22,0,1/4/21,OTC Link,0,1/4/21,OTC Link,Active,55066508,6/10/09,1,1/4/21,2021,,,1,1,1,,,1,,0,125788,,,0,1,1
125941,673420,KPJHF,Y4984Y100,KPJ HEALTHCARE BHD,OTC Link,Ordinary Shares,,N,Pink Current,,,,,,,,,,,,,,,0,,,,,,0,4/30/09,,,20,,1/5/21,,,1/5/21,,Active,583315600,12/23/11,1,1/5/21,2021,,,1,1,1,,,1,,0,125941,,,0,1,1
